commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,mode_paiement,region_livraison,source,devise,annee,mois,trimestre,jour_semaine,tranche_montant,est_annulee,ca_perdu,saison,ville,region,segment,date_inscription,nom,categorie,fournisseur,delai_inscription_commande
CMD-Q1-02533,CLI0079,PRD0128,8,99.94,799.52,2024-03-14,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Jeudi,500-2000€,False,0.0,Printemps,Montpellier,Auvergne-RA,Particulier,2023-01-16,,,,423.0
CMD-Q1-02534,CLI0333,PRD0062,9,51.87,466.83,2024-01-18,retournée,CB,Auvergne-RA,Q1_2024,EUR,2024,1,1,Jeudi,100-500€,False,0.0,Hiver,Strasbourg,Nouvelle-Aquitaine,Startup,2020-07-19,,,,1278.0
CMD-Q1-02535,CLI0494,PRD0009,8,58.82,470.56,2024-01-03,en_cours,CB,PACA,Q1_2024,EUR,2024,1,1,Mercredi,100-500€,False,0.0,Hiver,Montpellier,Auvergne-RA,Particulier,2023-10-11,Produit_Inf_9,Informatique,ElecPlus,84.0
CMD-Q1-02536,CLI0090,PRD0002,3,135.96,407.88,2024-02-26,livrée,CB,Île-de-France,Q1_2024,EUR,2024,2,1,Lundi,100-500€,False,0.0,Hiver,Toulouse,Auvergne-RA,Startup,2022-07-10,Produit_Inf_2,Informatique,MediaShop,596.0
CMD-Q1-02537,CLI0216,PRD0150,8,81.48,651.84,2024-03-03,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Dimanche,500-2000€,False,0.0,Printemps,Montpellier,Île-de-France,Particulier,2023-01-27,Produit_Rés_150,Réseau,MediaShop,401.0
CMD-Q1-02538,CLI0159,PRD0031,5,152.91,764.55,2024-03-30,livrée,CB,Île-de-France,Q1_2024,EUR,2024,3,1,Samedi,500-2000€,False,0.0,Printemps,Bordeaux,Auvergne-RA,Grand Compte,2023-03-14,,,,382.0
CMD-Q1-02539,CLI0155,PRD0152,8,499.98,3999.84,2024-01-08,livrée,CB,PACA,Q1_2024,EUR,2024,1,1,Lundi,>2000€,False,0.0,Hiver,Marseille,PACA,PME,2021-09-28,Produit_Rés_152,Réseau,ElecPlus,832.0
CMD-Q1-02540,CLI0333,PRD0090,9,80.66,725.94,2024-03-30,livrée,CB,Île-de-France,Q1_2024,EUR,2024,3,1,Samedi,500-2000€,False,0.0,Printemps,Strasbourg,Nouvelle-Aquitaine,Startup,2020-07-19,Produit_Acc_90,Accessoires,TechPro,1350.0
CMD-Q1-02541,CLI0469,PRD0042,7,126.36,884.52,2024-01-27,livrée,CB,Île-de-France,Q1_2024,EUR,2024,1,1,Samedi,500-2000€,False,0.0,Hiver,Toulouse,Île-de-France,Grand Compte,2021-06-12,,,,959.0
CMD-Q1-02542,CLI0208,PRD0124,6,55.52,333.12,2024-02-08,livrée,CB,PACA,Q1_2024,EUR,2024,2,1,Jeudi,100-500€,False,0.0,Hiver,Bordeaux,Auvergne-RA,Particulier,2021-07-14,Produit_Rés_124,Réseau,ElecPlus,939.0
CMD-Q1-02543,CLI0462,PRD0085,8,181.81,1454.48,2024-02-18,livrée,CB,Île-de-France,Q1_2024,EUR,2024,2,1,Dimanche,500-2000€,False,0.0,Hiver,Nantes,Île-de-France,PME,2021-09-29,Produit_Acc_85,Accessoires,DataStore,872.0
CMD-Q1-02544,CLI0074,PRD0141,7,326.57,2285.99,2024-01-07,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,1,1,Dimanche,>2000€,False,0.0,Hiver,Lyon,Auvergne-RA,Particulier,2023-02-10,Produit_Rés_141,Réseau,MediaShop,331.0
CMD-Q1-02545,CLI0139,PRD0115,4,374.29,1497.16,2024-03-04,en_cours,Virement,Auvergne-RA,Q1_2024,EUR,2024,3,1,Lundi,500-2000€,False,0.0,Printemps,Montpellier,PACA,Startup,2021-12-21,Produit_Sto_115,Stockage,MediaShop,804.0
CMD-Q1-02546,CLI0124,PRD0108,9,100.76,906.84,2024-01-26,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Vendredi,500-2000€,False,0.0,Hiver,Strasbourg,Auvergne-RA,PME,2022-12-05,Produit_Sto_108,Stockage,DataStore,417.0
CMD-Q1-02547,CLI0122,PRD0140,4,84.52,338.08,2024-01-22,annulée,CB,Auvergne-RA,Q1_2024,EUR,2024,1,1,Lundi,100-500€,True,338.08,Hiver,Bordeaux,PACA,Particulier,2020-01-07,,,,1476.0
CMD-Q1-02548,CLI0020,PRD0079,3,400.46,1201.38,2024-02-27,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Mardi,500-2000€,False,0.0,Hiver,Bordeaux,Île-de-France,Particulier,2020-02-03,Produit_Acc_79,Accessoires,TechPro,1485.0
CMD-Q1-02549,CLI0150,PRD0123,8,71.91,575.28,2024-01-05,livrée,Virement,Occitanie,Q1_2024,EUR,2024,1,1,Vendredi,500-2000€,False,0.0,Hiver,Montpellier,Occitanie,Particulier,2021-11-25,Produit_Sto_123,Stockage,ElecPlus,771.0
CMD-Q1-02550,CLI0430,PRD0017,2,222.33,444.66,2024-02-13,livrée,PayPal,Auvergne-RA,Q1_2024,EUR,2024,2,1,Mardi,100-500€,False,0.0,Hiver,Lyon,Nouvelle-Aquitaine,Startup,2023-01-12,Produit_Inf_17,Informatique,MediaShop,397.0
CMD-Q1-02551,CLI0444,PRD0088,4,793.25,3173.0,2024-01-14,livrée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Dimanche,>2000€,False,0.0,Hiver,Montpellier,Nouvelle-Aquitaine,Particulier,2021-01-11,,,,1098.0
CMD-Q1-02552,CLI0427,PRD0081,5,49.36,246.8,2024-02-19,livrée,Chèque,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Lundi,100-500€,False,0.0,Hiver,Strasbourg,PACA,Particulier,2022-10-11,,,,496.0
CMD-Q1-02553,CLI0354,PRD0119,4,496.56,1986.24,2024-03-08,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Vendredi,500-2000€,False,0.0,Printemps,Lyon,Auvergne-RA,PME,2023-10-13,Produit_Sto_119,Stockage,MediaShop,147.0
CMD-Q1-02554,CLI0418,PRD0082,7,36.44,255.08,2024-03-25,annulée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Lundi,100-500€,True,255.08,Printemps,Nantes,Île-de-France,PME,2023-11-02,Produit_Acc_82,Accessoires,DataStore,144.0
CMD-Q1-02555,CLI0024,PRD0031,4,152.91,611.64,2024-01-21,livrée,Virement,Île-de-France,Q1_2024,EUR,2024,1,1,Dimanche,500-2000€,False,0.0,Hiver,Lyon,Auvergne-RA,Particulier,2023-09-20,,,,123.0
CMD-Q1-02556,CLI0140,PRD0005,6,95.95,575.7,2024-01-29,en_cours,PayPal,Occitanie,Q1_2024,EUR,2024,1,1,Lundi,500-2000€,False,0.0,Hiver,Lille,Île-de-France,Startup,2023-12-19,Produit_Inf_5,Informatique,MediaShop,41.0
CMD-Q1-02557,CLI0489,PRD0077,7,151.78,1062.46,2024-03-01,en_cours,Virement,Île-de-France,Q1_2024,EUR,2024,3,1,Vendredi,500-2000€,False,0.0,Printemps,Nantes,Occitanie,Particulier,2022-04-07,,,,694.0
CMD-Q1-02558,CLI0136,PRD0004,4,42.82,171.28,2024-03-30,livrée,Virement,Occitanie,Q1_2024,EUR,2024,3,1,Samedi,100-500€,False,0.0,Printemps,Marseille,Occitanie,PME,2021-11-23,Produit_Inf_4,Informatique,DataStore,858.0
CMD-Q1-02559,CLI0195,PRD0008,7,308.27,2157.89,2024-01-27,livrée,Chèque,PACA,Q1_2024,EUR,2024,1,1,Samedi,>2000€,False,0.0,Hiver,Lyon,PACA,Particulier,2023-10-29,Produit_Inf_8,Informatique,DataStore,90.0
CMD-Q1-02560,CLI0325,PRD0011,6,27.63,165.78,2024-01-02,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Mardi,100-500€,False,0.0,Hiver,Montpellier,PACA,Particulier,2023-02-15,Produit_Inf_11,Informatique,ElecPlus,321.0
CMD-Q1-02561,CLI0156,PRD0075,1,71.64,71.64,2024-03-11,livrée,Virement,Île-de-France,Q1_2024,EUR,2024,3,1,Lundi,<100€,False,0.0,Printemps,Paris,PACA,Particulier,2020-04-09,,,,1432.0
CMD-Q1-02562,CLI0119,PRD0104,3,81.27,243.81,2024-03-12,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Mardi,100-500€,False,0.0,Printemps,Toulouse,Occitanie,Particulier,2022-11-29,Produit_Sto_104,Stockage,MediaShop,469.0
CMD-Q1-02563,CLI0166,PRD0131,6,95.19,571.14,2024-03-27,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Mercredi,500-2000€,False,0.0,Printemps,Marseille,Occitanie,Startup,2022-04-16,,,,711.0
CMD-Q1-02564,CLI0430,PRD0046,5,69.9,349.5,2024-01-16,en_cours,CB,Occitanie,Q1_2024,EUR,2024,1,1,Mardi,100-500€,False,0.0,Hiver,Lyon,Nouvelle-Aquitaine,Startup,2023-01-12,Produit_Tél_46,Téléphonie,ElecPlus,369.0
CMD-Q1-02565,CLI0478,PRD0093,2,62.68,125.36,2024-01-25,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Jeudi,100-500€,False,0.0,Hiver,Lyon,Occitanie,PME,2022-12-07,Produit_Acc_93,Accessoires,ElecPlus,414.0
CMD-Q1-02566,CLI0056,PRD0022,3,235.27,705.81,2024-01-16,en_cours,Virement,Auvergne-RA,Q1_2024,EUR,2024,1,1,Mardi,500-2000€,False,0.0,Hiver,Strasbourg,PACA,Particulier,2021-07-03,,,,927.0
CMD-Q1-02567,CLI0067,PRD0056,4,46.62,186.48,2024-02-28,en_cours,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Mercredi,100-500€,False,0.0,Hiver,Toulouse,Île-de-France,Particulier,2020-07-20,Produit_Aud_56,Audio,TechPro,1318.0
CMD-Q1-02568,CLI0449,PRD0057,3,85.5,256.5,2024-01-20,en_cours,CB,Auvergne-RA,Q1_2024,EUR,2024,1,1,Samedi,100-500€,False,0.0,Hiver,Nantes,Occitanie,Particulier,2021-07-21,,,,913.0
CMD-Q1-02569,CLI0437,PRD0110,7,126.57,885.99,2024-02-15,livrée,PayPal,Occitanie,Q1_2024,EUR,2024,2,1,Jeudi,500-2000€,False,0.0,Hiver,Marseille,PACA,Particulier,2021-04-25,Produit_Sto_110,Stockage,ElecPlus,1026.0
CMD-Q1-02570,CLI0481,PRD0070,3,28.37,85.11,2024-01-18,en_cours,CB,Occitanie,Q1_2024,EUR,2024,1,1,Jeudi,<100€,False,0.0,Hiver,Lille,Nouvelle-Aquitaine,PME,2021-02-04,Produit_Aud_70,Audio,ElecPlus,1078.0
CMD-Q1-02571,CLI0080,PRD0124,1,55.52,55.52,2024-01-19,retournée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Vendredi,<100€,False,0.0,Hiver,Bordeaux,Occitanie,PME,2022-06-28,Produit_Rés_124,Réseau,ElecPlus,570.0
CMD-Q1-02572,CLI0480,PRD0114,6,61.01,366.06,2024-01-08,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,1,1,Lundi,100-500€,False,0.0,Hiver,Marseille,Occitanie,PME,2020-02-13,Produit_Sto_114,Stockage,MediaShop,1425.0
CMD-Q1-02573,CLI0320,PRD0024,1,20.71,20.71,2024-01-13,livrée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Samedi,<100€,False,0.0,Hiver,Marseille,Auvergne-RA,Grand Compte,2020-09-24,,,,1206.0
CMD-Q1-02574,CLI0479,PRD0093,4,62.68,250.72,2024-01-17,livrée,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Mercredi,100-500€,False,0.0,Hiver,Lille,Auvergne-RA,Particulier,2023-10-23,Produit_Acc_93,Accessoires,ElecPlus,86.0
CMD-Q1-02575,CLI0100,PRD0101,2,52.8,105.6,2024-03-28,retournée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Jeudi,100-500€,False,0.0,Printemps,Nantes,Auvergne-RA,PME,2020-11-30,,,,1214.0
CMD-Q1-02576,CLI0232,PRD0141,1,326.57,326.57,2024-02-12,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,2,1,Lundi,100-500€,False,0.0,Hiver,Paris,Île-de-France,Startup,2021-04-07,Produit_Rés_141,Réseau,MediaShop,1041.0
CMD-Q1-02577,CLI0215,PRD0099,7,182.41,1276.87,2024-03-12,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Mardi,500-2000€,False,0.0,Printemps,Lyon,Nouvelle-Aquitaine,PME,2020-10-13,Produit_Sto_99,Stockage,DataStore,1246.0
CMD-Q1-02578,CLI0106,PRD0147,5,56.16,280.8,2024-02-22,livrée,CB,PACA,Q1_2024,EUR,2024,2,1,Jeudi,100-500€,False,0.0,Hiver,Bordeaux,Occitanie,Particulier,2021-04-21,Produit_Rés_147,Réseau,ElecPlus,1037.0
CMD-Q1-02579,CLI0278,PRD0131,1,95.19,95.19,2024-01-14,annulée,CB,PACA,Q1_2024,EUR,2024,1,1,Dimanche,<100€,True,95.19,Hiver,Montpellier,Auvergne-RA,PME,2021-04-12,,,,1007.0
CMD-Q1-02580,CLI0238,PRD0002,8,135.96,1087.68,2024-02-14,annulée,Virement,Île-de-France,Q1_2024,EUR,2024,2,1,Mercredi,500-2000€,True,1087.68,Hiver,Montpellier,Nouvelle-Aquitaine,Grand Compte,2020-09-12,Produit_Inf_2,Informatique,MediaShop,1250.0
CMD-Q1-02581,CLI0268,PRD0084,4,410.52,1642.08,2024-03-30,en_cours,PayPal,Île-de-France,Q1_2024,EUR,2024,3,1,Samedi,500-2000€,False,0.0,Printemps,Paris,Île-de-France,Startup,2021-07-26,Produit_Acc_84,Accessoires,DataStore,978.0
CMD-Q1-02582,CLI0022,PRD0138,3,67.74,203.22,2024-03-16,en_cours,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Samedi,100-500€,False,0.0,Printemps,Toulouse,PACA,Particulier,2021-09-15,,,,913.0
CMD-Q1-02583,CLI0405,PRD0138,6,67.74,406.44,2024-02-16,livrée,Chèque,Auvergne-RA,Q1_2024,EUR,2024,2,1,Vendredi,100-500€,False,0.0,Hiver,Nice,Nouvelle-Aquitaine,Particulier,2021-09-19,,,,880.0
CMD-Q1-02584,CLI0331,PRD0130,2,186.38,372.76,2024-01-08,livrée,Virement,Île-de-France,Q1_2024,EUR,2024,1,1,Lundi,100-500€,False,0.0,Hiver,Nantes,PACA,PME,2023-06-11,Produit_Rés_130,Réseau,DataStore,211.0
CMD-Q1-02585,CLI0119,PRD0090,4,80.66,322.64,2024-02-25,livrée,CB,Occitanie,Q1_2024,EUR,2024,2,1,Dimanche,100-500€,False,0.0,Hiver,Toulouse,Occitanie,Particulier,2022-11-29,Produit_Acc_90,Accessoires,TechPro,453.0
CMD-Q1-02586,CLI0005,PRD0135,8,112.71,901.68,2024-01-01,livrée,PayPal,Auvergne-RA,Q1_2024,EUR,2024,1,1,Lundi,500-2000€,False,0.0,Hiver,Paris,Île-de-France,Particulier,2022-12-29,,,,368.0
CMD-Q1-02587,CLI0105,PRD0059,9,117.97,1061.73,2024-01-01,livrée,Virement,Auvergne-RA,Q1_2024,EUR,2024,1,1,Lundi,500-2000€,False,0.0,Hiver,Lyon,PACA,Particulier,2021-02-17,Produit_Aud_59,Audio,ElecPlus,1048.0
CMD-Q1-02588,CLI0340,PRD0110,9,126.57,1139.13,2024-01-04,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,1,1,Jeudi,500-2000€,False,0.0,Hiver,Lyon,PACA,PME,2023-03-09,Produit_Sto_110,Stockage,ElecPlus,301.0
CMD-Q1-02589,CLI0198,PRD0134,1,487.38,487.38,2024-01-19,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,1,1,Vendredi,100-500€,False,0.0,Hiver,Paris,Nouvelle-Aquitaine,Grand Compte,2021-05-31,Produit_Rés_134,Réseau,DataStore,963.0
CMD-Q1-02590,CLI0234,PRD0081,6,49.36,296.16,2024-01-04,livrée,Virement,PACA,Q1_2024,EUR,2024,1,1,Jeudi,100-500€,False,0.0,Hiver,Toulouse,Nouvelle-Aquitaine,PME,2022-02-08,,,,695.0
CMD-Q1-02591,CLI0301,PRD0059,5,117.97,589.85,2024-02-06,annulée,PayPal,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Mardi,500-2000€,True,589.85,Hiver,Toulouse,PACA,Particulier,2022-10-09,Produit_Aud_59,Audio,ElecPlus,485.0
CMD-Q1-02592,CLI0491,PRD0127,5,63.31,316.55,2024-02-28,en_cours,CB,Occitanie,Q1_2024,EUR,2024,2,1,Mercredi,100-500€,False,0.0,Hiver,Montpellier,PACA,Particulier,2022-06-11,Produit_Rés_127,Réseau,MediaShop,627.0
CMD-Q1-02593,CLI0392,PRD0105,5,408.15,2040.75,2024-03-02,livrée,CB,PACA,Q1_2024,EUR,2024,3,1,Samedi,>2000€,False,0.0,Printemps,Nantes,Nouvelle-Aquitaine,Particulier,2022-03-07,Produit_Sto_105,Stockage,TechPro,726.0
CMD-Q1-02594,CLI0477,PRD0067,5,126.77,633.85,2024-01-10,annulée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Mercredi,500-2000€,True,633.85,Hiver,Nice,PACA,Startup,2023-12-08,Produit_Aud_67,Audio,TechPro,33.0
CMD-Q1-02595,CLI0398,PRD0048,5,164.13,820.65,2024-02-21,livrée,CB,PACA,Q1_2024,EUR,2024,2,1,Mercredi,500-2000€,False,0.0,Hiver,Bordeaux,Île-de-France,PME,2023-06-24,Produit_Tél_48,Téléphonie,TechPro,242.0
CMD-Q1-02596,CLI0051,PRD0113,2,82.62,165.24,2024-02-05,livrée,CB,PACA,Q1_2024,EUR,2024,2,1,Lundi,100-500€,False,0.0,Hiver,Montpellier,PACA,Particulier,2020-09-26,Produit_Sto_113,Stockage,ElecPlus,1227.0
CMD-Q1-02597,CLI0176,PRD0106,4,52.42,209.68,2024-02-12,livrée,Virement,Île-de-France,Q1_2024,EUR,2024,2,1,Lundi,100-500€,False,0.0,Hiver,Marseille,Occitanie,Particulier,2023-09-29,Produit_Sto_106,Stockage,MediaShop,136.0
CMD-Q1-02598,CLI0053,PRD0042,3,126.36,379.08,2024-01-22,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Lundi,100-500€,False,0.0,Hiver,Montpellier,PACA,Particulier,2022-11-12,,,,436.0
CMD-Q1-02599,CLI0345,PRD0110,3,126.57,379.71,2024-01-30,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,1,1,Mardi,100-500€,False,0.0,Hiver,Marseille,Nouvelle-Aquitaine,Particulier,2020-06-11,Produit_Sto_110,Stockage,ElecPlus,1328.0
CMD-Q1-02600,CLI0341,PRD0128,7,99.94,699.58,2024-02-26,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,2,1,Lundi,500-2000€,False,0.0,Hiver,Strasbourg,Nouvelle-Aquitaine,Grand Compte,2023-04-22,,,,310.0
CMD-Q1-02601,CLI0189,PRD0120,9,107.93,971.37,2024-01-29,livrée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Lundi,500-2000€,False,0.0,Hiver,Strasbourg,Occitanie,Particulier,2022-11-15,,,,440.0
CMD-Q1-02602,CLI0005,PRD0084,7,410.52,2873.64,2024-03-17,livrée,CB,Île-de-France,Q1_2024,EUR,2024,3,1,Dimanche,>2000€,False,0.0,Printemps,Paris,Île-de-France,Particulier,2022-12-29,Produit_Acc_84,Accessoires,DataStore,444.0
CMD-Q1-02603,CLI0151,PRD0108,4,100.76,403.04,2024-03-28,livrée,CB,PACA,Q1_2024,EUR,2024,3,1,Jeudi,100-500€,False,0.0,Printemps,Lyon,Auvergne-RA,Particulier,2021-07-02,Produit_Sto_108,Stockage,DataStore,1000.0
CMD-Q1-02604,CLI0178,PRD0071,5,90.96,454.8,2024-03-22,livrée,CB,Île-de-France,Q1_2024,EUR,2024,3,1,Vendredi,100-500€,False,0.0,Printemps,Lille,Île-de-France,PME,2020-10-17,Produit_Aud_71,Audio,MediaShop,1252.0
CMD-Q1-02605,CLI0392,PRD0150,8,81.48,651.84,2024-01-28,livrée,Virement,PACA,Q1_2024,EUR,2024,1,1,Dimanche,500-2000€,False,0.0,Hiver,Nantes,Nouvelle-Aquitaine,Particulier,2022-03-07,Produit_Rés_150,Réseau,MediaShop,692.0
CMD-Q1-02606,CLI0110,PRD0115,7,374.29,2620.03,2024-03-05,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Mardi,>2000€,False,0.0,Printemps,Nice,Occitanie,Particulier,2022-07-27,Produit_Sto_115,Stockage,MediaShop,587.0
CMD-Q1-02607,CLI0047,PRD0083,9,173.76,1563.84,2024-02-15,livrée,CB,Île-de-France,Q1_2024,EUR,2024,2,1,Jeudi,500-2000€,False,0.0,Hiver,Nantes,Auvergne-RA,Particulier,2020-09-17,Produit_Acc_83,Accessoires,DataStore,1246.0
CMD-Q1-02608,CLI0202,PRD0101,6,52.8,316.8,2024-03-18,livrée,Chèque,PACA,Q1_2024,EUR,2024,3,1,Lundi,100-500€,False,0.0,Printemps,Lille,Nouvelle-Aquitaine,PME,2022-09-06,,,,559.0
CMD-Q1-02609,CLI0260,PRD0007,7,290.01,2030.07,2024-02-01,en_cours,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Jeudi,>2000€,False,0.0,Hiver,Lille,Nouvelle-Aquitaine,PME,2022-09-11,Produit_Inf_7,Informatique,ElecPlus,508.0
CMD-Q1-02610,CLI0256,PRD0150,8,81.48,651.84,2024-02-04,livrée,CB,Île-de-France,Q1_2024,EUR,2024,2,1,Dimanche,500-2000€,False,0.0,Hiver,Lille,Nouvelle-Aquitaine,PME,2020-02-19,Produit_Rés_150,Réseau,MediaShop,1446.0
CMD-Q1-02611,CLI0150,PRD0127,2,63.31,126.62,2024-03-15,livrée,CB,Occitanie,Q1_2024,EUR,2024,3,1,Vendredi,100-500€,False,0.0,Printemps,Montpellier,Occitanie,Particulier,2021-11-25,Produit_Rés_127,Réseau,MediaShop,841.0
CMD-Q1-02612,CLI0467,PRD0018,7,121.33,849.31,2024-02-10,livrée,Virement,PACA,Q1_2024,EUR,2024,2,1,Samedi,500-2000€,False,0.0,Hiver,Paris,Occitanie,PME,2022-07-13,,,,577.0
CMD-Q1-02613,CLI0324,PRD0035,7,17.54,122.78,2024-01-02,annulée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Mardi,100-500€,True,122.78,Hiver,Marseille,PACA,Particulier,2022-04-26,Produit_Tél_35,Téléphonie,MediaShop,616.0
CMD-Q1-02614,CLI0458,PRD0123,5,71.91,359.55,2024-01-24,livrée,PayPal,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Mercredi,100-500€,False,0.0,Hiver,Lille,PACA,Particulier,2022-11-28,Produit_Sto_123,Stockage,ElecPlus,422.0
CMD-Q1-02615,CLI0384,PRD0043,5,100.34,501.7,2024-02-01,livrée,PayPal,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Jeudi,500-2000€,False,0.0,Hiver,Marseille,PACA,Startup,2021-03-31,,,,1037.0
CMD-Q1-02616,CLI0416,PRD0066,4,181.07,724.28,2024-02-19,livrée,CB,PACA,Q1_2024,EUR,2024,2,1,Lundi,500-2000€,False,0.0,Hiver,Lille,PACA,Particulier,2023-01-30,,,,385.0
CMD-Q1-02617,CLI0125,PRD0013,4,59.14,236.56,2024-02-28,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,2,1,Mercredi,100-500€,False,0.0,Hiver,Paris,Auvergne-RA,Particulier,2022-05-05,Produit_Inf_13,Informatique,ElecPlus,664.0
CMD-Q1-02618,CLI0072,PRD0112,2,79.76,159.52,2024-01-16,livrée,Virement,Occitanie,Q1_2024,EUR,2024,1,1,Mardi,100-500€,False,0.0,Hiver,Marseille,PACA,Particulier,2023-09-03,Produit_Sto_112,Stockage,DataStore,135.0
CMD-Q1-02619,CLI0400,PRD0066,7,181.07,1267.49,2024-03-14,livrée,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Jeudi,500-2000€,False,0.0,Printemps,Lyon,Occitanie,PME,2021-11-23,,,,842.0
CMD-Q1-02620,CLI0498,PRD0136,5,54.7,273.5,2024-01-05,annulée,Chèque,PACA,Q1_2024,EUR,2024,1,1,Vendredi,100-500€,True,273.5,Hiver,Lyon,Nouvelle-Aquitaine,Particulier,2020-06-18,Produit_Rés_136,Réseau,MediaShop,1296.0
CMD-Q1-02621,CLI0265,PRD0131,2,95.19,190.38,2024-03-26,livrée,CB,Île-de-France,Q1_2024,EUR,2024,3,1,Mardi,100-500€,False,0.0,Printemps,Strasbourg,Occitanie,Grand Compte,2021-05-06,,,,1055.0
CMD-Q1-02622,CLI0426,PRD0120,5,107.93,539.65,2024-02-27,livrée,PayPal,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Mardi,500-2000€,False,0.0,Hiver,Strasbourg,Auvergne-RA,Particulier,2022-06-01,,,,636.0
CMD-Q1-02623,CLI0113,PRD0089,1,93.09,93.09,2024-01-27,livrée,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Samedi,<100€,False,0.0,Hiver,Nantes,Occitanie,Grand Compte,2022-12-06,,,,417.0
CMD-Q1-02624,CLI0487,PRD0044,7,146.42,1024.94,2024-03-01,en_cours,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Vendredi,500-2000€,False,0.0,Printemps,Nice,Occitanie,Particulier,2021-01-22,Produit_Tél_44,Téléphonie,MediaShop,1134.0
CMD-Q1-02625,CLI0191,PRD0019,8,62.97,503.76,2024-01-24,livrée,Virement,Île-de-France,Q1_2024,EUR,2024,1,1,Mercredi,500-2000€,False,0.0,Hiver,Marseille,Nouvelle-Aquitaine,Particulier,2023-05-10,,,,259.0
CMD-Q1-02626,CLI0240,PRD0057,4,85.5,342.0,2024-03-25,livrée,PayPal,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Lundi,100-500€,False,0.0,Printemps,Marseille,Nouvelle-Aquitaine,Particulier,2021-02-24,,,,1125.0
CMD-Q1-02627,CLI0235,PRD0051,6,10.76,64.56,2024-01-14,annulée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Dimanche,<100€,True,64.56,Hiver,Lyon,PACA,Grand Compte,2020-09-29,Produit_Tél_51,Téléphonie,TechPro,1202.0
CMD-Q1-02628,CLI0303,PRD0141,4,326.57,1306.28,2024-01-08,livrée,Chèque,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Lundi,500-2000€,False,0.0,Hiver,Lille,PACA,Particulier,2021-08-27,Produit_Rés_141,Réseau,MediaShop,864.0
CMD-Q1-02629,CLI0153,PRD0109,2,18.3,36.6,2024-02-13,en_cours,PayPal,Île-de-France,Q1_2024,EUR,2024,2,1,Mardi,<100€,False,0.0,Hiver,Montpellier,Nouvelle-Aquitaine,Particulier,2022-01-01,,,,773.0
CMD-Q1-02630,CLI0389,PRD0051,8,10.76,86.08,2024-03-16,retournée,Chèque,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Samedi,<100€,False,0.0,Printemps,Marseille,Occitanie,Particulier,2021-05-07,Produit_Tél_51,Téléphonie,TechPro,1044.0
