commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,mode_paiement,region_livraison,source,devise,annee,mois,trimestre,jour_semaine,ville,region,segment,date_inscription,nom,categorie,fournisseur,tranche_montant,saison,est_annulee,ca_perdu,delai_inscription_commande
CMD-Q2-00780,CLI0437,PRD0092,1,159.37,159.37,2024-06-16,annulée,Virement,Occitanie,Q2_2024,EUR,2024,6,2,Dimanche,Marseille,PACA,Particulier,2021-04-25,Produit_Acc_92,Accessoires,TechPro,100-500€,Printemps,True,159.37,1148.00
CMD-Q2-00781,CLI0137,PRD0018,7,121.33,849.31,2024-04-06,livrée,CB,Île-de-France,Q2_2024,EUR,2024,4,2,Samedi,Marseille,Nouvelle-Aquitaine,Particulier,2023-03-22,,,,500-2000€,Printemps,False,0.00,381.00
CMD-Q2-00782,CLI0179,PRD0041,4,48.15,192.60,2024-04-14,livrée,CB,Île-de-France,Q2_2024,EUR,2024,4,2,Dimanche,Marseille,Auvergne-RA,Particulier,2022-10-23,Produit_Tél_41,Téléphonie,TechPro,100-500€,Printemps,False,0.00,539.00
CMD-Q2-00783,CLI0457,PRD0121,9,34.92,314.28,2024-04-30,en_cours,CB,Nouvelle-Aquitaine,Q2_2024,EUR,2024,4,2,Mardi,Toulouse,Nouvelle-Aquitaine,Particulier,2023-04-15,Produit_Sto_121,Stockage,TechPro,100-500€,Printemps,False,0.00,381.00
CMD-Q2-00784,CLI0203,PRD0100,3,62.84,188.52,2024-06-19,livrée,CB,PACA,Q2_2024,EUR,2024,6,2,Mercredi,Strasbourg,Nouvelle-Aquitaine,Startup,2021-09-21,Produit_Sto_100,Stockage,DataStore,100-500€,Printemps,False,0.00,1002.00
CMD-Q2-00785,CLI0068,PRD0137,4,54.72,218.88,2024-05-15,livrée,Virement,Île-de-France,Q2_2024,EUR,2024,5,2,Mercredi,Nantes,Auvergne-RA,Particulier,2021-04-19,Produit_Rés_137,Réseau,TechPro,100-500€,Printemps,False,0.00,1122.00
CMD-Q2-00786,CLI0385,PRD0104,1,81.27,81.27,2024-05-27,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,5,2,Lundi,Paris,Île-de-France,Startup,2023-01-30,Produit_Sto_104,Stockage,MediaShop,<100€,Printemps,False,0.00,483.00
CMD-Q2-00787,CLI0459,PRD0035,4,17.54,70.16,2024-05-04,annulée,CB,Occitanie,Q2_2024,EUR,2024,5,2,Samedi,Toulouse,Auvergne-RA,Particulier,2020-03-16,Produit_Tél_35,Téléphonie,MediaShop,<100€,Printemps,True,70.16,1510.00
CMD-Q2-00788,CLI0081,PRD0084,3,410.52,1231.56,2024-05-16,livrée,Virement,Nouvelle-Aquitaine,Q2_2024,EUR,2024,5,2,Jeudi,Lyon,Auvergne-RA,Grand Compte,2020-05-30,Produit_Acc_84,Accessoires,DataStore,500-2000€,Printemps,False,0.00,1447.00
CMD-Q2-00789,CLI0118,PRD0103,1,57.70,57.70,2024-06-29,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,6,2,Samedi,Montpellier,PACA,Particulier,2022-07-02,Produit_Sto_103,Stockage,DataStore,<100€,Printemps,False,0.00,728.00
CMD-Q2-00790,CLI0210,PRD0147,1,56.16,56.16,2024-04-28,livrée,CB,Occitanie,Q2_2024,EUR,2024,4,2,Dimanche,Toulouse,PACA,PME,2020-05-09,Produit_Rés_147,Réseau,ElecPlus,<100€,Printemps,False,0.00,1450.00
CMD-Q2-00791,CLI0116,PRD0035,3,17.54,52.62,2024-05-15,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,5,2,Mercredi,Montpellier,PACA,PME,2023-05-03,Produit_Tél_35,Téléphonie,MediaShop,<100€,Printemps,False,0.00,378.00
CMD-Q2-00792,CLI0453,PRD0081,1,49.36,49.36,2024-04-17,livrée,CB,PACA,Q2_2024,EUR,2024,4,2,Mercredi,Paris,PACA,Particulier,2020-04-30,,,,<100€,Printemps,False,0.00,1448.00
CMD-Q2-00793,CLI0286,PRD0128,9,99.94,899.46,2024-06-21,annulée,Virement,Occitanie,Q2_2024,EUR,2024,6,2,Vendredi,Nice,Occitanie,PME,2023-05-26,,,,500-2000€,Printemps,True,899.46,392.00
CMD-Q2-00794,CLI0406,PRD0110,3,126.57,379.71,2024-04-24,livrée,Virement,Nouvelle-Aquitaine,Q2_2024,EUR,2024,4,2,Mercredi,Strasbourg,Nouvelle-Aquitaine,Particulier,2021-04-19,Produit_Sto_110,Stockage,ElecPlus,100-500€,Printemps,False,0.00,1101.00
CMD-Q2-00795,CLI0396,PRD0151,2,221.15,442.30,2024-05-16,annulée,Virement,Île-de-France,Q2_2024,EUR,2024,5,2,Jeudi,Nice,PACA,Grand Compte,2020-06-18,Produit_Rés_151,Réseau,ElecPlus,100-500€,Printemps,True,442.30,1428.00
CMD-Q2-00796,CLI0115,PRD0145,3,54.52,163.56,2024-06-07,livrée,CB,PACA,Q2_2024,EUR,2024,6,2,Vendredi,Marseille,Occitanie,PME,2023-01-17,,,,100-500€,Printemps,False,0.00,507.00
CMD-Q2-00797,CLI0026,PRD0068,3,12.48,37.44,2024-06-11,en_cours,Virement,Nouvelle-Aquitaine,Q2_2024,EUR,2024,6,2,Mardi,Toulouse,Occitanie,PME,2020-07-02,Produit_Aud_68,Audio,TechPro,<100€,Printemps,False,0.00,1440.00
CMD-Q2-00798,CLI0455,PRD0022,3,235.27,705.81,2024-05-17,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,5,2,Vendredi,Bordeaux,PACA,PME,2020-03-09,,,,500-2000€,Printemps,False,0.00,1530.00
CMD-Q2-00799,CLI0362,PRD0138,3,67.74,203.22,2024-04-16,en_cours,CB,Occitanie,Q2_2024,EUR,2024,4,2,Mardi,Nantes,Île-de-France,Grand Compte,2022-03-28,,,,100-500€,Printemps,False,0.00,750.00
CMD-Q2-00800,CLI0199,PRD0079,1,400.46,400.46,2024-05-25,annulée,Chèque,Nouvelle-Aquitaine,Q2_2024,EUR,2024,5,2,Samedi,Toulouse,Auvergne-RA,Particulier,2021-01-15,Produit_Acc_79,Accessoires,TechPro,100-500€,Printemps,True,400.46,1226.00
CMD-Q2-00801,CLI0006,PRD0027,1,45.84,45.84,2024-04-24,livrée,CB,PACA,Q2_2024,EUR,2024,4,2,Mercredi,Nice,Auvergne-RA,PME,2023-02-23,Produit_Tél_27,Téléphonie,DataStore,<100€,Printemps,False,0.00,426.00
CMD-Q2-00802,CLI0207,PRD0108,5,100.76,503.80,2024-05-24,livrée,CB,Île-de-France,Q2_2024,EUR,2024,5,2,Vendredi,Nice,Nouvelle-Aquitaine,Particulier,2020-09-18,Produit_Sto_108,Stockage,DataStore,500-2000€,Printemps,False,0.00,1344.00
CMD-Q2-00803,CLI0424,PRD0071,7,90.96,636.72,2024-04-08,livrée,CB,Nouvelle-Aquitaine,Q2_2024,EUR,2024,4,2,Lundi,Toulouse,Île-de-France,PME,2023-09-21,Produit_Aud_71,Audio,MediaShop,500-2000€,Printemps,False,0.00,200.00
CMD-Q2-00804,CLI0117,PRD0055,2,45.75,91.50,2024-04-13,livrée,Virement,Île-de-France,Q2_2024,EUR,2024,4,2,Samedi,Nice,Île-de-France,PME,2023-07-08,Produit_Aud_55,Audio,MediaShop,<100€,Printemps,False,0.00,280.00
CMD-Q2-00805,CLI0303,PRD0092,4,159.37,637.48,2024-05-14,annulée,PayPal,Auvergne-RA,Q2_2024,EUR,2024,5,2,Mardi,Lille,PACA,Particulier,2021-08-27,Produit_Acc_92,Accessoires,TechPro,500-2000€,Printemps,True,637.48,991.00
CMD-Q2-00806,CLI0471,PRD0035,4,17.54,70.16,2024-04-25,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,4,2,Jeudi,Lille,Île-de-France,Particulier,2020-12-01,Produit_Tél_35,Téléphonie,MediaShop,<100€,Printemps,False,0.00,1241.00
CMD-Q2-00807,CLI0430,PRD0143,6,104.00,624.00,2024-05-01,en_cours,Chèque,Nouvelle-Aquitaine,Q2_2024,EUR,2024,5,2,Mercredi,Lyon,Nouvelle-Aquitaine,Startup,2023-01-12,Produit_Rés_143,Réseau,TechPro,500-2000€,Printemps,False,0.00,475.00
CMD-Q2-00808,CLI0096,PRD0075,5,71.64,358.20,2024-04-24,livrée,CB,Île-de-France,Q2_2024,EUR,2024,4,2,Mercredi,Marseille,Auvergne-RA,PME,2022-12-03,,,,100-500€,Printemps,False,0.00,508.00
CMD-Q2-00809,CLI0386,PRD0143,6,104.00,624.00,2024-06-15,livrée,Chèque,Île-de-France,Q2_2024,EUR,2024,6,2,Samedi,Lyon,Auvergne-RA,PME,2020-01-05,Produit_Rés_143,Réseau,TechPro,500-2000€,Printemps,False,0.00,1623.00
CMD-Q2-00810,CLI0499,PRD0034,2,36.63,73.26,2024-06-20,annulée,PayPal,Nouvelle-Aquitaine,Q2_2024,EUR,2024,6,2,Jeudi,Lyon,PACA,Particulier,2022-06-06,Produit_Tél_34,Téléphonie,MediaShop,<100€,Printemps,True,73.26,745.00
CMD-Q2-00811,CLI0359,PRD0142,4,137.33,549.32,2024-04-18,livrée,Virement,PACA,Q2_2024,EUR,2024,4,2,Jeudi,Lyon,Nouvelle-Aquitaine,PME,2020-02-22,,,,500-2000€,Printemps,False,0.00,1517.00
CMD-Q2-00812,CLI0263,PRD0140,9,84.52,760.68,2024-05-19,annulée,PayPal,PACA,Q2_2024,EUR,2024,5,2,Dimanche,Bordeaux,PACA,Grand Compte,2020-09-06,,,,500-2000€,Printemps,True,760.68,1351.00
CMD-Q2-00813,CLI0474,PRD0148,9,70.91,638.19,2024-06-06,livrée,CB,Occitanie,Q2_2024,EUR,2024,6,2,Jeudi,Lille,Nouvelle-Aquitaine,Particulier,2020-04-25,,,,500-2000€,Printemps,False,0.00,1503.00
CMD-Q2-00814,CLI0416,PRD0092,1,159.37,159.37,2024-05-14,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,5,2,Mardi,Lille,PACA,Particulier,2023-01-30,Produit_Acc_92,Accessoires,TechPro,100-500€,Printemps,False,0.00,470.00
CMD-Q2-00815,CLI0344,PRD0134,1,487.38,487.38,2024-05-25,livrée,Virement,Occitanie,Q2_2024,EUR,2024,5,2,Samedi,Lille,PACA,Particulier,2022-08-31,Produit_Rés_134,Réseau,DataStore,100-500€,Printemps,False,0.00,633.00
CMD-Q2-00816,CLI0193,PRD0142,5,137.33,686.65,2024-05-03,en_cours,CB,Auvergne-RA,Q2_2024,EUR,2024,5,2,Vendredi,Strasbourg,Occitanie,Grand Compte,2023-12-26,,,,500-2000€,Printemps,False,0.00,129.00
CMD-Q2-00817,CLI0485,PRD0098,4,37.93,151.72,2024-06-09,livrée,Chèque,PACA,Q2_2024,EUR,2024,6,2,Dimanche,Lyon,Île-de-France,PME,2021-05-19,Produit_Sto_98,Stockage,MediaShop,100-500€,Printemps,False,0.00,1117.00
CMD-Q2-00818,CLI0239,PRD0095,6,106.83,640.98,2024-05-13,livrée,Chèque,Nouvelle-Aquitaine,Q2_2024,EUR,2024,5,2,Lundi,Lille,Nouvelle-Aquitaine,Grand Compte,2022-02-08,Produit_Acc_95,Accessoires,MediaShop,500-2000€,Printemps,False,0.00,825.00
CMD-Q2-00819,CLI0060,PRD0106,5,52.42,262.10,2024-06-20,en_cours,CB,Auvergne-RA,Q2_2024,EUR,2024,6,2,Jeudi,Marseille,PACA,Particulier,2022-03-04,Produit_Sto_106,Stockage,MediaShop,100-500€,Printemps,False,0.00,839.00
CMD-Q2-00820,CLI0243,PRD0082,2,36.44,72.88,2024-05-20,en_cours,CB,Nouvelle-Aquitaine,Q2_2024,EUR,2024,5,2,Lundi,Paris,Nouvelle-Aquitaine,Grand Compte,2023-06-01,Produit_Acc_82,Accessoires,DataStore,<100€,Printemps,False,0.00,354.00
CMD-Q2-00821,CLI0473,PRD0068,7,12.48,87.36,2024-04-22,en_cours,CB,PACA,Q2_2024,EUR,2024,4,2,Lundi,Toulouse,Île-de-France,Particulier,2021-03-10,Produit_Aud_68,Audio,TechPro,<100€,Printemps,False,0.00,1139.00
CMD-Q2-00822,CLI0314,PRD0136,9,54.70,492.30,2024-06-25,en_cours,CB,Occitanie,Q2_2024,EUR,2024,6,2,Mardi,Nice,Occitanie,Grand Compte,2022-05-08,Produit_Rés_136,Réseau,MediaShop,100-500€,Printemps,False,0.00,779.00
CMD-Q2-00823,CLI0374,PRD0033,2,291.53,583.06,2024-05-23,livrée,CB,Nouvelle-Aquitaine,Q2_2024,EUR,2024,5,2,Jeudi,Toulouse,Auvergne-RA,Grand Compte,2022-05-17,,,,500-2000€,Printemps,False,0.00,737.00
CMD-Q2-00824,CLI0101,PRD0004,4,42.82,171.28,2024-05-23,livrée,PayPal,Île-de-France,Q2_2024,EUR,2024,5,2,Jeudi,Marseille,Auvergne-RA,Particulier,2021-08-16,Produit_Inf_4,Informatique,DataStore,100-500€,Printemps,False,0.00,1011.00
CMD-Q2-00825,CLI0096,PRD0019,3,62.97,188.91,2024-06-27,livrée,PayPal,Île-de-France,Q2_2024,EUR,2024,6,2,Jeudi,Marseille,Auvergne-RA,PME,2022-12-03,,,,100-500€,Printemps,False,0.00,572.00
CMD-Q2-00826,CLI0237,PRD0025,8,111.14,889.12,2024-04-05,livrée,Virement,Nouvelle-Aquitaine,Q2_2024,EUR,2024,4,2,Vendredi,Paris,Occitanie,PME,2023-05-30,Produit_Inf_25,Informatique,MediaShop,500-2000€,Printemps,False,0.00,311.00
CMD-Q2-00827,CLI0024,PRD0138,9,67.74,609.66,2024-06-02,en_cours,CB,Île-de-France,Q2_2024,EUR,2024,6,2,Dimanche,Lyon,Auvergne-RA,Particulier,2023-09-20,,,,500-2000€,Printemps,False,0.00,256.00
CMD-Q2-00828,CLI0198,PRD0084,2,410.52,821.04,2024-06-11,livrée,Chèque,Auvergne-RA,Q2_2024,EUR,2024,6,2,Mardi,Paris,Nouvelle-Aquitaine,Grand Compte,2021-05-31,Produit_Acc_84,Accessoires,DataStore,500-2000€,Printemps,False,0.00,1107.00
CMD-Q2-00829,CLI0077,PRD0098,7,37.93,265.51,2024-06-19,en_cours,Virement,Île-de-France,Q2_2024,EUR,2024,6,2,Mercredi,Strasbourg,Occitanie,Particulier,2020-11-08,Produit_Sto_98,Stockage,MediaShop,100-500€,Printemps,False,0.00,1319.00
CMD-Q2-00830,CLI0383,PRD0011,9,27.63,248.67,2024-06-29,en_cours,CB,Occitanie,Q2_2024,EUR,2024,6,2,Samedi,Nantes,Île-de-France,PME,2023-01-18,Produit_Inf_11,Informatique,ElecPlus,100-500€,Printemps,False,0.00,528.00
CMD-Q2-00831,CLI0277,PRD0036,9,211.79,1906.11,2024-05-23,livrée,CB,Nouvelle-Aquitaine,Q2_2024,EUR,2024,5,2,Jeudi,Montpellier,Nouvelle-Aquitaine,Particulier,2020-06-12,Produit_Tél_36,Téléphonie,TechPro,500-2000€,Printemps,False,0.00,1441.00
CMD-Q2-00832,CLI0242,PRD0150,3,81.48,244.44,2024-05-21,en_cours,CB,Île-de-France,Q2_2024,EUR,2024,5,2,Mardi,Montpellier,Auvergne-RA,Particulier,2020-05-08,Produit_Rés_150,Réseau,MediaShop,100-500€,Printemps,False,0.00,1474.00
CMD-Q2-00833,CLI0281,PRD0131,7,95.19,666.33,2024-05-04,livrée,CB,Occitanie,Q2_2024,EUR,2024,5,2,Samedi,Lille,Nouvelle-Aquitaine,Particulier,2022-11-05,,,,500-2000€,Printemps,False,0.00,546.00
CMD-Q2-00834,CLI0487,PRD0006,1,79.23,79.23,2024-06-13,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,6,2,Jeudi,Nice,Occitanie,Particulier,2021-01-22,Produit_Inf_6,Informatique,ElecPlus,<100€,Printemps,False,0.00,1238.00
CMD-Q2-00835,CLI0355,PRD0144,4,212.05,848.20,2024-06-07,livrée,PayPal,PACA,Q2_2024,EUR,2024,6,2,Vendredi,Nice,Occitanie,Particulier,2021-05-22,Produit_Rés_144,Réseau,DataStore,500-2000€,Printemps,False,0.00,1112.00
CMD-Q2-00836,CLI0207,PRD0037,9,48.24,434.16,2024-06-26,livrée,CB,Nouvelle-Aquitaine,Q2_2024,EUR,2024,6,2,Mercredi,Nice,Nouvelle-Aquitaine,Particulier,2020-09-18,Produit_Tél_37,Téléphonie,TechPro,100-500€,Printemps,False,0.00,1377.00
CMD-Q2-00837,CLI0494,PRD0110,6,126.57,759.42,2024-05-04,livrée,PayPal,Île-de-France,Q2_2024,EUR,2024,5,2,Samedi,Montpellier,Auvergne-RA,Particulier,2023-10-11,Produit_Sto_110,Stockage,ElecPlus,500-2000€,Printemps,False,0.00,206.00
CMD-Q2-00838,CLI0327,PRD0146,4,30.77,123.08,2024-06-19,livrée,CB,Île-de-France,Q2_2024,EUR,2024,6,2,Mercredi,Marseille,Occitanie,Particulier,2022-07-02,Produit_Rés_146,Réseau,TechPro,100-500€,Printemps,False,0.00,718.00
CMD-Q2-00839,CLI0045,PRD0127,2,63.31,126.62,2024-06-01,livrée,Chèque,Nouvelle-Aquitaine,Q2_2024,EUR,2024,6,2,Samedi,Nice,PACA,Particulier,2020-11-21,Produit_Rés_127,Réseau,MediaShop,100-500€,Printemps,False,0.00,1288.00
CMD-Q2-00840,CLI0054,PRD0140,4,84.52,338.08,2024-04-30,livrée,Virement,Île-de-France,Q2_2024,EUR,2024,4,2,Mardi,Strasbourg,Auvergne-RA,Particulier,2020-04-13,,,,100-500€,Printemps,False,0.00,1478.00
CMD-Q2-00841,CLI0437,PRD0099,8,182.41,1459.28,2024-05-29,livrée,Virement,Occitanie,Q2_2024,EUR,2024,5,2,Mercredi,Marseille,PACA,Particulier,2021-04-25,Produit_Sto_99,Stockage,DataStore,500-2000€,Printemps,False,0.00,1130.00
CMD-Q2-00842,CLI0170,PRD0141,4,326.57,1306.28,2024-04-18,livrée,Chèque,Île-de-France,Q2_2024,EUR,2024,4,2,Jeudi,Lyon,Île-de-France,Particulier,2023-05-26,Produit_Rés_141,Réseau,MediaShop,500-2000€,Printemps,False,0.00,328.00
CMD-Q2-00843,CLI0321,PRD0033,1,291.53,291.53,2024-04-20,livrée,CB,Île-de-France,Q2_2024,EUR,2024,4,2,Samedi,Strasbourg,Occitanie,PME,2023-10-12,,,,100-500€,Printemps,False,0.00,191.00
CMD-Q2-00844,CLI0121,PRD0144,7,212.05,1484.35,2024-06-06,livrée,Chèque,Nouvelle-Aquitaine,Q2_2024,EUR,2024,6,2,Jeudi,Montpellier,Nouvelle-Aquitaine,Particulier,2022-03-26,Produit_Rés_144,Réseau,DataStore,500-2000€,Printemps,False,0.00,803.00
CMD-Q2-00845,CLI0265,PRD0102,5,23.26,116.30,2024-05-18,livrée,Chèque,PACA,Q2_2024,EUR,2024,5,2,Samedi,Strasbourg,Occitanie,Grand Compte,2021-05-06,Produit_Sto_102,Stockage,ElecPlus,100-500€,Printemps,False,0.00,1108.00
CMD-Q2-00846,CLI0089,PRD0141,6,326.57,1959.42,2024-05-13,livrée,CB,Nouvelle-Aquitaine,Q2_2024,EUR,2024,5,2,Lundi,Lille,Auvergne-RA,Particulier,2020-12-07,Produit_Rés_141,Réseau,MediaShop,500-2000€,Printemps,False,0.00,1253.00
CMD-Q2-00847,CLI0335,PRD0138,9,67.74,609.66,2024-06-06,annulée,CB,Île-de-France,Q2_2024,EUR,2024,6,2,Jeudi,Nantes,Occitanie,Particulier,2022-08-04,,,,500-2000€,Printemps,True,609.66,672.00
CMD-Q2-00848,CLI0212,PRD0092,4,159.37,637.48,2024-06-13,livrée,Virement,Île-de-France,Q2_2024,EUR,2024,6,2,Jeudi,Nantes,Occitanie,PME,2021-04-27,Produit_Acc_92,Accessoires,TechPro,500-2000€,Printemps,False,0.00,1143.00
CMD-Q2-00849,CLI0052,PRD0141,2,326.57,653.14,2024-05-22,livrée,CB,Île-de-France,Q2_2024,EUR,2024,5,2,Mercredi,Nice,Nouvelle-Aquitaine,PME,2022-12-01,Produit_Rés_141,Réseau,MediaShop,500-2000€,Printemps,False,0.00,538.00
CMD-Q2-00850,CLI0382,PRD0091,6,75.28,451.68,2024-04-15,livrée,Virement,Auvergne-RA,Q2_2024,EUR,2024,4,2,Lundi,Lille,Occitanie,Particulier,2022-09-06,,,,100-500€,Printemps,False,0.00,587.00
CMD-Q2-00851,CLI0161,PRD0022,6,235.27,1411.62,2024-06-26,en_cours,Virement,Auvergne-RA,Q2_2024,EUR,2024,6,2,Mercredi,Nice,PACA,Particulier,2021-08-14,,,,500-2000€,Printemps,False,0.00,1047.00
CMD-Q2-00852,CLI0022,PRD0013,9,59.14,532.26,2024-05-10,livrée,CB,Île-de-France,Q2_2024,EUR,2024,5,2,Vendredi,Toulouse,PACA,Particulier,2021-09-15,Produit_Inf_13,Informatique,ElecPlus,500-2000€,Printemps,False,0.00,968.00
CMD-Q2-00853,CLI0181,PRD0023,4,163.48,653.92,2024-05-07,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,5,2,Mardi,Toulouse,Nouvelle-Aquitaine,Particulier,2020-02-12,Produit_Inf_23,Informatique,TechPro,500-2000€,Printemps,False,0.00,1546.00
CMD-Q2-00854,CLI0053,PRD0050,7,27.92,195.44,2024-06-25,livrée,Virement,PACA,Q2_2024,EUR,2024,6,2,Mardi,Montpellier,PACA,Particulier,2022-11-12,Produit_Tél_50,Téléphonie,DataStore,100-500€,Printemps,False,0.00,591.00
CMD-Q2-00855,CLI0191,PRD0104,2,81.27,162.54,2024-04-17,retournée,CB,Occitanie,Q2_2024,EUR,2024,4,2,Mercredi,Marseille,Nouvelle-Aquitaine,Particulier,2023-05-10,Produit_Sto_104,Stockage,MediaShop,100-500€,Printemps,False,0.00,343.00
CMD-Q2-00856,CLI0423,PRD0074,4,101.69,406.76,2024-05-11,en_cours,Virement,PACA,Q2_2024,EUR,2024,5,2,Samedi,Strasbourg,Nouvelle-Aquitaine,Particulier,2022-07-13,,,,100-500€,Printemps,False,0.00,668.00
CMD-Q2-00857,CLI0431,PRD0056,9,46.62,419.58,2024-06-24,livrée,Virement,Auvergne-RA,Q2_2024,EUR,2024,6,2,Lundi,Strasbourg,PACA,Particulier,2022-01-29,Produit_Aud_56,Audio,TechPro,100-500€,Printemps,False,0.00,877.00
CMD-Q2-00858,CLI0046,PRD0036,7,211.79,1482.53,2024-05-20,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,5,2,Lundi,Nice,Occitanie,Particulier,2022-04-24,Produit_Tél_36,Téléphonie,TechPro,500-2000€,Printemps,False,0.00,757.00
CMD-Q2-00859,CLI0287,PRD0094,2,167.61,335.22,2024-05-09,livrée,CB,Occitanie,Q2_2024,EUR,2024,5,2,Jeudi,Marseille,Nouvelle-Aquitaine,Startup,2020-11-02,Produit_Acc_94,Accessoires,ElecPlus,100-500€,Printemps,False,0.00,1284.00
CMD-Q2-00860,CLI0327,PRD0076,4,211.08,844.32,2024-06-18,retournée,Chèque,Nouvelle-Aquitaine,Q2_2024,EUR,2024,6,2,Mardi,Marseille,Occitanie,Particulier,2022-07-02,,,,500-2000€,Printemps,False,0.00,717.00
CMD-Q2-00861,CLI0293,PRD0018,6,121.33,727.98,2024-06-13,livrée,CB,Île-de-France,Q2_2024,EUR,2024,6,2,Jeudi,Lyon,Nouvelle-Aquitaine,PME,2021-12-02,,,,500-2000€,Printemps,False,0.00,924.00
CMD-Q2-00862,CLI0177,PRD0124,1,55.52,55.52,2024-04-07,livrée,PayPal,PACA,Q2_2024,EUR,2024,4,2,Dimanche,Lille,Occitanie,PME,2023-01-04,Produit_Rés_124,Réseau,ElecPlus,<100€,Printemps,False,0.00,459.00
CMD-Q2-00863,CLI0060,PRD0115,1,374.29,374.29,2024-04-14,livrée,Chèque,Île-de-France,Q2_2024,EUR,2024,4,2,Dimanche,Marseille,PACA,Particulier,2022-03-04,Produit_Sto_115,Stockage,MediaShop,100-500€,Printemps,False,0.00,772.00
CMD-Q2-00864,CLI0040,PRD0009,7,58.82,411.74,2024-04-26,livrée,CB,PACA,Q2_2024,EUR,2024,4,2,Vendredi,Nice,Auvergne-RA,PME,2020-11-10,Produit_Inf_9,Informatique,ElecPlus,100-500€,Printemps,False,0.00,1263.00
CMD-Q2-00865,CLI0323,PRD0088,8,793.25,6346.00,2024-06-15,en_cours,Virement,Auvergne-RA,Q2_2024,EUR,2024,6,2,Samedi,Bordeaux,PACA,Grand Compte,2020-03-13,,,,>2000€,Printemps,False,0.00,1555.00
CMD-Q2-00866,CLI0466,PRD0112,1,79.76,79.76,2024-05-29,livrée,Virement,Nouvelle-Aquitaine,Q2_2024,EUR,2024,5,2,Mercredi,Lyon,Auvergne-RA,Particulier,2022-01-27,Produit_Sto_112,Stockage,DataStore,<100€,Printemps,False,0.00,853.00
CMD-Q2-00867,CLI0419,PRD0026,4,334.76,1339.04,2024-06-20,livrée,CB,Nouvelle-Aquitaine,Q2_2024,EUR,2024,6,2,Jeudi,Lille,Île-de-France,Grand Compte,2021-11-11,,,,500-2000€,Printemps,False,0.00,952.00
CMD-Q2-00868,CLI0173,PRD0131,5,95.19,475.95,2024-05-15,annulée,CB,Occitanie,Q2_2024,EUR,2024,5,2,Mercredi,Toulouse,Île-de-France,PME,2023-05-28,,,,100-500€,Printemps,True,475.95,353.00
CMD-Q2-00869,CLI0268,PRD0115,8,374.29,2994.32,2024-06-28,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,6,2,Vendredi,Paris,Île-de-France,Startup,2021-07-26,Produit_Sto_115,Stockage,MediaShop,>2000€,Printemps,False,0.00,1068.00
CMD-Q2-00870,CLI0060,PRD0152,1,499.98,499.98,2024-06-21,en_cours,Virement,Île-de-France,Q2_2024,EUR,2024,6,2,Vendredi,Marseille,PACA,Particulier,2022-03-04,Produit_Rés_152,Réseau,ElecPlus,100-500€,Printemps,False,0.00,840.00
CMD-Q2-00871,CLI0426,PRD0072,3,121.78,365.34,2024-06-13,livrée,Virement,Nouvelle-Aquitaine,Q2_2024,EUR,2024,6,2,Jeudi,Strasbourg,Auvergne-RA,Particulier,2022-06-01,,,,100-500€,Printemps,False,0.00,743.00
CMD-Q2-00872,CLI0218,PRD0057,3,85.50,256.50,2024-05-24,livrée,PayPal,Occitanie,Q2_2024,EUR,2024,5,2,Vendredi,Nantes,Auvergne-RA,PME,2022-02-06,,,,100-500€,Printemps,False,0.00,838.00
CMD-Q2-00873,CLI0251,PRD0068,7,12.48,87.36,2024-06-27,retournée,Chèque,PACA,Q2_2024,EUR,2024,6,2,Jeudi,Montpellier,Auvergne-RA,Particulier,2020-06-07,Produit_Aud_68,Audio,TechPro,<100€,Printemps,False,0.00,1481.00
CMD-Q2-00874,CLI0302,PRD0044,4,146.42,585.68,2024-05-10,livrée,CB,Occitanie,Q2_2024,EUR,2024,5,2,Vendredi,Montpellier,Occitanie,Particulier,2023-12-18,Produit_Tél_44,Téléphonie,MediaShop,500-2000€,Printemps,False,0.00,144.00
CMD-Q2-00875,CLI0214,PRD0002,5,135.96,679.80,2024-06-16,annulée,Virement,Île-de-France,Q2_2024,EUR,2024,6,2,Dimanche,Bordeaux,Auvergne-RA,PME,2021-03-22,Produit_Inf_2,Informatique,MediaShop,500-2000€,Printemps,True,679.80,1182.00
CMD-Q2-00876,CLI0389,PRD0086,5,74.32,371.60,2024-05-24,annulée,Chèque,PACA,Q2_2024,EUR,2024,5,2,Vendredi,Marseille,Occitanie,Particulier,2021-05-07,Produit_Acc_86,Accessoires,MediaShop,100-500€,Printemps,True,371.60,1113.00
